record_id,qid,asin,category,source_file,question,question_type,answerability,candidate_answers,golden_answer,evidence_text,evidence_doc_id,selection_method,needs_judge,golden_id
REC_163,618070,B003ARSPIO,Cell_Phones_and_Accessories,train,is it a smart phone,yesno,1,"[{'text': ""For $49.00 bucks, I don't think so.  But Im not really sure what a smart phone is,  but it did the job overseas."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It is not as smart as other phones. Of course you get what you pay for.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I have not use it, i bought it for use in Africa.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""It's not a smartphone, but it's smart to have it if you are a SIM card user. It is easy to use and more than worth the price."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","For $49.00 bucks, I don't think so.  But Im not really sure what a smart phone is,  but it did the job overseas.","The person i give the phone ,tell me that she doesn't really like it,and the battery is no good.",KB_02003,grounded_pick,True,G_163
REC_164,215869,B00429NVQA,Electronics,train,can i aim this out a closed windw to view my back yard.,yesno,1,"[{'text': 'Yes. I have one of this model outdoor under covered  area for couple of years and it is working fine. As long as it does not in the open and could get wet you are fine.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Yes, I have my camera pointed outside through the window pane and it works fine.  There is a reflection on the glass at some parts of the day but I can see just fine.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""That's exactly what I do why mine. Works well but there are some issues.The IR lights can cause an intolerable reflection off the glass. You may need to cover them with black tape.Also sun glare of the window glass can be an issue, best to point it away from the direction of the sunlight."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Yes, However at night the infired will reflect on the window glass. If there is a screen it will change the clarity.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""Yes. it adjusts to various light conditions pretty well. You're not going to get a lot of range at night, however, and might get some glare returned from the glass at night."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Yes and no. The camera has a set of IR LEDs that allow it to see at night. You will have not be able to see what is going on at night unless you do what I did and tape off the LEDs using black electrical tape. What happens is the IRs hit the glass and at night it acts like a mirror and blinds the camera. Without the LEDs it works fine during the day and at night it works decently with ambient/porch light. You could also get an IR LED array for fairly cheap here off amazon and point that into your yard as well. That way it would have pretty good B&W; night vision.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Yes. I have one of this model outdoor under covered  area for couple of years and it is working fine. As long as it does not in the open and could get wet you are fine.,You aren't going to get super clear pictures or read license plates 30 feet away but if you just want to know if someone/thing has been into your yard or keep an eye on the family pet then this is fine for that.I'd say if you are thinking about this one then spend a bit more and get the newer PTZ camera with 720p output on it.,KB_02018,grounded_pick,True,G_164
REC_165,731596,B002N3TO36,Automotive,train,would it be okay if I wanted to trim (cut) each bar to match the width of the roof of my Volvo V50 for a more flush mount,yesno,1,"[{'text': 'It looks line it would be fine, as long As the cut was smooth enough to slide the locking mechanisms and rubber boots on afterward. They are really wide bars.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'There are black caps on the ends of the bars.  If the cut is rough, it might be hard to get the caps back on for a clean finish.  Hope that helps.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'The cross bars should be easy to cut to width.  Hack saw would do the trick', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I imagine you could. The bars have rubber caps that are easily removed.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","It looks line it would be fine, as long As the cut was smooth enough to slide the locking mechanisms and rubber boots on afterward. They are really wide bars.","Volvo sells cross bars but they cost significantly more. Thes fit the car and my budget. Most importantly, they work just fine. I don't keep them on the car permanently. They come off and reattach easily. What more could I ask for?",KB_02027,grounded_pick,True,G_165
REC_166,220560,B0081ILUOI,Automotive,train,"will this fit a 2014 elantra limited with 17"" wheels?",yesno,0,"[{'text': 'It fits my 2013 Elantra Limited, which has 17"" wheels. I am sure it will fit your 2014 17"" Elantra wheels as well. It fits 16"" & 17 inch Elantra wheels.  If you want call the dealer that has this OEM wheel, I believe it is Kiffer Hyundai.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I have a 2013 Elantra with 17 inch rims and it fits', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I bought this tire kit for my 2011 Elantra Limited with 17"" wheels.  I haven\'t had to mount it yet (thank goodness) but from everything I\'ve read, it should fit just fine.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Only If You Order The One For17 inch Wheels', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Not certain. Sorry.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","It fits my 2013 Elantra Limited, which has 17"" wheels. I am sure it will fit your 2014 17"" Elantra wheels as well. It fits 16"" & 17 inch Elantra wheels.  If you want call the dealer that has this OEM wheel, I believe it is Kiffer Hyundai.",I would recommend this product to all Elantra owners!All the tools needed to complete a tire change were included as well as an organizer.Thank you,KB_02036,grounded_pick,True,G_166
REC_167,241405,B00BI4JXGO,Electronics,train,are any cables required,yesno,0,"[{'text': 'You will need HDMI or component cables to connect DVD player, TV, cable box, etc. speaker and power cables are included.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""Charles, I don't remember if it needed additonal cables or not.  Unfortunately after having to return 2 of these for the same problem, worked for a week or two but then it wouldn't power on, I ended up ordering the Yamaha YHT-S401BL Front Surround Home Theater System which has worked great.  I also didn't get to use the Panasonic Sound Bar long enought to give you my opinion.  I may have just received 2 bad ones in a row but decided it was best to try something different after the experience.Jeff"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""need two hdmi cables if you have a Panasonic TV and blueray.  one form the dvd to the tv. another from the tv to the bar's control unit.  get them long enough.  Amazon has very reasonable HDMI cables.  If you do not have a Panasonic arc hdmi connection on your tv, i beieive that you use optical cables instead for at least the tv to control.."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""There are no HDMI cables or digital optical cable included. So, depending on how you are hooking things up, you'll probably need to get these cables. I connected this system to a Panasonic TV and I'm using the Viera link which doesnt require the digital optical cable. Just HDMI cables."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes.  I purchased an Amazon HDMI (ARC) cable to connect my main unit HTB770 ARC output to the TV HDMI ARC input.  It woks great and gives you on/off and volume control.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","You will need HDMI or component cables to connect DVD player, TV, cable box, etc. speaker and power cables are included.","This is how I have it set up:2 HDMI cables coming from my 2 sources (blu-ray player and cable tv) right into the tv (input 2 and 3). From the tv  have 1 HDMI cable from input 1 (this is the designated ARC port) going into the ARC input of the home theater main unit. So, basically I am using my tv as the router/switcher (instead of the crappy main  audio unit).",KB_02041,grounded_pick,True,G_167
REC_168,715298,B006SDI6X6,Home_and_Kitchen,train,can i use this without the bars in the middle,yesno,0,"[{'text': 'Yes. Just hang them closer to each other.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'To my eye, they look best with a little spacing between the panels.  I hung my panels with about 2"" spacing between each of the panels, similar to what was shown in the advertising.  There is no reason why you can\'t space them closer together if that looks best to you.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I never received this painting. It comes in five pieces. There's a possibility of putting together on the wall but I believe it's meant to be spaced out a little bit"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'If by bars you are talking about  the spaces between the canvases then yes you can put them as far apart or as close together as you want.  Keep in mind that there will still be a small seam even if they are as close together as you can put them so it will never look quite the same as one canvas.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes you can. They are pulled canvas with a wood frame.  So all you have to do is get a hook or a large nail and fit the wood over it.  Good luck!  I hope you love this as much as I do.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Yes. Just hang them closer to each other.,,,jeffreys,True,G_168
REC_169,32992,B003J8PCL2,Electronics,val,I have an Onyx EZ Model XEZ1.  Will the work with my model?,descriptive,1,"[{'text': ""I'm sorry not really sure if it will, but the thin wire tends to break very easily right @ the plug. Just breaks cause they're so thin. I'm on my 3rd. Not happy."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I don't know. I have a Pioneer Mp3 player. It's an XM unit.It's a few years old. Sorry I couldn't help more.Good Luck"", 'helpful': 1, 'unhelpful': 1, 'total': 2, 'jeffreys': 0.5}, {'text': 'I only have a stratus 6.  Sorry, not sure on your model.', 'helpful': 1, 'unhelpful': 1, 'total': 2, 'jeffreys': 0.5}, {'text': 'I do not know the answer to that.', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]","I'm sorry not really sure if it will, but the thin wire tends to break very easily right @ the plug. Just breaks cause they're so thin. I'm on my 3rd. Not happy.","This item works perfectly. It seems to work just as good as the original one did. My original ones wire split, and it is not one solid wire, so I was not able to repair the broken one. It is shielded wire, and does not do anything unexpected.",KB_02069,grounded_pick,False,G_169
REC_170,36587,B00E395L7Q,Electronics,val,Does it have a card reader slot? In the pictures it looks like it does.,descriptive,1,"[{'text': ""Yes,  but haven't used it yet"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Yes.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Hi Donna, yes, there is a standard SD card slot on the left side of the laptop, near the front.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Yes,  but haven't used it yet","We could watch TV shows on this computer if we wanted to, but it also has an HDMI output. We haven't tried it yet, but I am told we can connect the computer to our flat screen TV and play the show on the big TV.There is nothing wrong with Windows 8. It is different from Windows 7, but it is easy to get used to. I like it just fine.",KB_02085,grounded_pick,False,G_170
REC_171,47997,B00F144HYA,Electronics,val,"what size screen do I need with the 5030ube, sitting approx 14 feet from wall where screen would go.",descriptive,1,"[{'text': 'I bought a 110 inch from screen innovations. Perfect size!', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'i have a 120"" 16:9 screen at 13 ft away and it is great, it is amazing for movie format which takes about 6inch from top and 6inch on bottom and then the whole screen is used for hdtv which is gigantic but it is not difficult to watch.  i just bought projector last week and even though the resolution from my 4k samsung has spoiled me movies in true 1080p look great using the projector', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I'm using a 120inch but the 5030 is very versatile. Epsons  website has a screen size calculator that you can use."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]",I bought a 110 inch from screen innovations. Perfect size!,"I have about a 14.5 foot throw, with the projector located 2.5 feet from the top of the screen.",KB_02110,grounded_pick,True,G_171
REC_172,19577,B0048G9LDE,Toys_and_Games,val,How well does this game play with 2 players?  Is it less interesting then 4 players?,descriptive,1,"[{'text': ""It plays alright. The choices in the different zones are reduced (blocked off) when playing with fewer than 4 players. So, while it's still playable, it's a lot more fun with 4."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I have played it many times with 2 players.  It is a little less cut throat and a little more strategic because the board changes a lot less with just two players in between your turn.  I would recomend it as a 2 player game.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]","It plays alright. The choices in the different zones are reduced (blocked off) when playing with fewer than 4 players. So, while it's still playable, it's a lot more fun with 4.","While four (4) is still fun, but it increases the time between turns and overall game length to the point casual players may be turned off (~90 minutes v ~60 minutes with three (3) players).",KB_02134,grounded_pick,True,G_172
REC_173,82663,B000E8VAIO,Tools_and_Home_Improvement,val,can this be placed in a gang wall switch box? I have a 7 switch gang box and need to place two side by side?,descriptive,1,"[{'text': 'When we originally bought this item, it replaced a light switch. It fit in fine next to two other light switches. The same switch plate we used before covers all three.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'The unit is fairly wide and deep. There might not be enough space to acccomodate the units and all the wires for more than one unit. I have them installed in 2 gang boxes.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","When we originally bought this item, it replaced a light switch. It fit in fine next to two other light switches. The same switch plate we used before covers all three.",It is also a little deeper than what it replaced so I had to be careful as I moved the house wiring around in the 3 switch box this beast was installed in.,KB_02157,grounded_pick,False,G_173
REC_174,17826,B0044U42LU,Sports_and_Outdoors,val,Will these kill zombies if i get good at it?,descriptive,1,"[{'text': ""Projectile weapons typically are not efficient for killings zombies. Throwing knives would be better served as a tool or self defense against humanity's other faction that you'll ultimately have to fight. Likely they will capture you, and their Che Guevara look alike will make you play basketball while only have a couple hours left before a horrible poison destroys your body. Welcome to the human race."", 'helpful': 7, 'unhelpful': 1, 'total': 8, 'jeffreys': 0.8333333333333334}, {'text': 'No. The only two zombies that exist are voodoo made zombies, and bartender made zombies. Neither can be killed with a knife. For the first you need to pray over the zombie to destroy the evil voodoo spell, for the second, chuck it in the trash, its where it belongs. But as fun throwing knives, these look like a blast.', 'helpful': 1, 'unhelpful': 2, 'total': 3, 'jeffreys': 0.375}]","Projectile weapons typically are not efficient for killings zombies. Throwing knives would be better served as a tool or self defense against humanity's other faction that you'll ultimately have to fight. Likely they will capture you, and their Che Guevara look alike will make you play basketball while only have a couple hours left before a horrible poison destroys your body. Welcome to the human race.",I order one set of these knifes because i wasn't sure how the quality would be after i saw the price of these knifes when i got my i was shocked completely steel metal even came with a pouch for all 3 knifes to fit in an it attaches to your belt so that surprise me as well these knifes can be very good for hunting or for silent kill if you don't wanna use your main weapon an make loud noise i highly recommend these knifes for your bug out bag i bought these for my an will be ordering a couple more sets to so if i was you buy theses knifes while you still can...,KB_02164,grounded_pick,False,G_174
REC_175,51931,B000BVQ80E,Home_and_Kitchen,val,Do I only have to use  Sephora chocolate or will any brand do ?,descriptive,1,"[{'text': 'Any Would Work But Their Chocolate Is Really Awesome And Comes In Resealable Bags. This Is My Second Fountain And Many Different Chocolates', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'No, any brand will do just follow the instructions on the chocolate.   It always better to melt the chocolate before u put it I the fountain', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Any brand will work as long as it is formulated to use in a fountain.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]",Any Would Work But Their Chocolate Is Really Awesome And Comes In Resealable Bags. This Is My Second Fountain And Many Different Chocolates,"It looks like this fountain will last for years of use.Note: After your party, you can pour any chocolate remaining in the fountain into a storage container and re-use it!",KB_02197,grounded_pick,True,G_175
REC_176,62659,B00HG1L334,Electronics,val,Is it fit with lifeproofcase ipad mini?,descriptive,1,"[{'text': 'Yes, it will', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Yes it will fit.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I have the Nude Lifeproof case and I have been using the adapter that came with the case itself when using the cord. Haven't treid it without it."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Yes, it will",It works perfectly for my new iPad.,KB_02214,grounded_pick,True,G_176
REC_177,50765,B007VFTO0E,Patio_Lawn_and_Garden,val,What size is the hole?,descriptive,0,"[{'text': ""I don't know, but it fit my Craftsman gas engine edger."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I THINK IT IS 1/2 OR 5/8 INCH', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","I don't know, but it fit my Craftsman gas engine edger.",It's Craftsman... do you need to make a review? It's a quality item wouldn't expect anything else from that company.,KB_02224,grounded_pick,True,G_177
REC_178,16337,B001L1R3SO,Home_and_Kitchen,val,Does this blanket go on top of the bedding or do you sleep on top of it?,descriptive,0,"[{'text': 'It goes on top of your top sheet.  It is a truly wonderful blanket, I highly recommend it.', 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': ""This goes on top, the mattress pad version is the one you sleep on top of. That being said I find it best to put this between the sheet and whatever blanket you're using. Trapping all the warm awesomeness in :-)"", 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'I put it between the top sheet and my extra blanket. I have my bedspread over everything. I usually turn the electric blanket on half an hour before going to bed and shut it off when I get in. On the sub-zero nights,  I just turn it down. This blanket works great.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'You do not sleep on top of it. It goes between your top sheet and comforter/bedspread, ie mattress and sheet, your body, top sheet, this blanket, bedspread.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""The blanket goes on top of your top sheet. I don't think you would want to sleep on top of the blanket's wires!"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","It goes on top of your top sheet.  It is a truly wonderful blanket, I highly recommend it.",I wish I'd bought the king &#8230; it's hanging over the edge of the mattress but there is NO way I could even come close to tucking it in.,KB_02229,grounded_pick,True,G_178
REC_179,85585,B005N1190G,Pet_Supplies,val,What gage is the wire?,descriptive,0,"[{'text': 'It looks to be 10 Ga', 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'not sure but not enough for a pit bull', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I have no idea but my dog weighs 135 pounds', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]",It looks to be 10 Ga,was also the size I needed it to be.,KB_02242,grounded_pick,False,G_179
REC_180,38566,B003F8GH6U,Sports_and_Outdoors,val,Where was it made?,descriptive,0,"[{'text': ""They are made in China. The only water bottle I've found that is made in the US is Liberty Bottles. You can get them here or I saw them on the shelf at Whole Foods."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'http://www.kleankanteen.com/about/responsibly-made.php', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'They are made in the Chi Po region in China, where most products we import are made.  It has been pushing me to ebay trying to find old items of higher quality to buy now.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""Odk I don't have paper work on it anymore"", 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]",They are made in China. The only water bottle I've found that is made in the US is Liberty Bottles. You can get them here or I saw them on the shelf at Whole Foods.,"The cap is made from a smooth and durable plastic.I ordered the Green Energy color, which is much more subtle when you get it.",KB_02254,grounded_pick,False,G_180
REC_181,1890,B005IHAPBY,Automotive,val,"How tall are the top and bottom sides? I'm thinking about getting this engraved, but if it's too small then I can't",descriptive,0,"[{'text': ""Not much. Maybe 1/2 inch. I don't think anyone would see what you put on it."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': '1/2 inches all the way round', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Not much. Maybe 1/2 inch. I don't think anyone would see what you put on it.,Would not have bought it if I had seen it beforehand.,KB_02281,grounded_pick,True,G_181
REC_182,25010,B009LJ9Z0M,Electronics,val,will this unit include docking for an Ipod and an Iphone 4?,yesno,1,"[{'text': 'Yes. I have used both my iPhone 4 and my iPod in the docking station and they work fine. One thing that could cause trouble is the size of your phone case. My phone case is small and it fits. A large case would need to be removed to use the dock.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Ipod', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Yes. I have used both my iPhone 4 and my iPod in the docking station and they work fine. One thing that could cause trouble is the size of your phone case. My phone case is small and it fits. A large case would need to be removed to use the dock.,I purchased the radio and it is great! Love the alarm etc.The I-Phone Dock does not work with my Iphone 5C. It has the larger plug and is compatible with the Iphone 4 I think. If you have the new I phone don't waste the money.Otherwise a great product!! !,KB_02287,grounded_pick,False,G_182
REC_183,4290,B003WAOVGY,Home_and_Kitchen,val,does this chair work with xbox one,yesno,1,"[{'text': ""No it does not. It does have a wireless setting to plug into ur aux on your tv. My bf has the Xbox one and that's what he does"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes, it will work with xbox one as long as you have a headphone jack in the tv or stereo.  The chair can then be connected wirelessly or by wire (extra).', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Per what\'s under Description (I copied and pasted): ""Compatible to XBOX, XBOX360,Playstation,PSP,Wii,MP3/CD/DVD,home theaters and more"" I hope that helps!', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",No it does not. It does have a wireless setting to plug into ur aux on your tv. My bf has the Xbox one and that's what he does,"Only complaint I have so far is the lever that locks it into place. Not very easy to unlock and fold the chair down. But if you have no desire to ever fold it up, it should satisfy.",KB_02315,grounded_pick,True,G_183
REC_184,51203,B00EVC9PQI,Electronics,val,would this tripod fit GE X450 power pro camera?,yesno,0,"[{'text': ""It should look at the bottom of your camera, if there is a small hole yes, if its a 2 inch square lock or Oregon scientific mount no. Its a great pod I've had mine and been using it regularly for about a year works like new after some pretty severe beatings including submerging it a bunch of times. Still can't beat the price."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Hello Amy, I have no idea what else this tripod will fit. I took a chance myself if the tripod would fit my spotting scope and it did. Sorry I could not help more. Wade.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It should as most tripods have the top clip you add under the camera!', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","It should look at the bottom of your camera, if there is a small hole yes, if its a 2 inch square lock or Oregon scientific mount no. Its a great pod I've had mine and been using it regularly for about a year works like new after some pretty severe beatings including submerging it a bunch of times. Still can't beat the price.",At first I was skeptic about this tripod because of the price. I've had many tripods throughout the years and I'm very satisfied with this one!! For the price I couldn't believe how well it holds up as I would by another 1!!! This tripod holds my Panasonic Pro AG-DVX100B camera. I'm so glad I didn't waste my money on a $80.00 tripod! !,KB_02328,grounded_pick,True,G_184
REC_185,24016,B0077QHF1C,Electronics,test,"Can I select ""Random mode"" for songs playback?",descriptive,1,"[{'text': 'Yes you can.  Press and hold the play/pause button on the device or the remote.  You will be able to choose between playing ALL songs in sequence, RANDOM within the current directory, FOLDERALL playing all the songs in the current directory only, ONE to repeat the current song.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'No', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Yes you can.  Press and hold the play/pause button on the device or the remote.  You will be able to choose between playing ALL songs in sequence, RANDOM within the current directory, FOLDERALL playing all the songs in the current directory only, ONE to repeat the current song.","I can't find a way to ""random play everything on the SD card"" - only ""random in this folder"" and I can't seem to find a way to navigate ""out of this folder and up one level"".",KB_02363,grounded_pick,False,G_185
REC_186,59141,B004T6M6Y4,Home_and_Kitchen,test,Is lid transparent or do you know a transparent compatible lid?,descriptive,1,"[{'text': 'The lid that came with the pan is NOT transparent.  I would have no idea where to begin looking for such an item.  Except perhaps, asking the good folks at AllClad for any ideas that they might have.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'The lid is stainless steel, NOT transparent.  All-Clad is the BEST cookware I have used in over 50 years of cooking!', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""no the lid is not transparent.  I don't know of a compatible transparent lid."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'The lid matches the pan.  All-Clad is my brand of choice.  I have no info on other brands.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'No--this is a solid lid, which is why I bought it. I do now that AllClad makes a line of saucepans for Emeril with glass lids,though.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]","The lid that came with the pan is NOT transparent.  I would have no idea where to begin looking for such an item.  Except perhaps, asking the good folks at AllClad for any ideas that they might have.","This little pot has everything I was looking for in a sauce pan; good size, even heat distribution, not too heavy, easy to handle and clean, comes with a lid, and the handle has a hole for hanging on my cook rack, perfect!",KB_02370,grounded_pick,True,G_186
REC_187,83457,B000Q5APCC,Electronics,test,What is the size of this radio?,descriptive,1,"[{'text': 'The one I have is about 7"" tall, 3"" deep, and 12"" across. You can add another 1/2"" to the height if you leave the strap on.  The antenna is 44"" when extended.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'mine is 12"" long,,,,3"" wide and 7"" tall...seems like a good radio', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","The one I have is about 7"" tall, 3"" deep, and 12"" across. You can add another 1/2"" to the height if you leave the strap on.  The antenna is 44"" when extended.","I love this radio. I am not a techy, but can tell you that the reception is very good, and the radio is very easy on batteries. Size and heft are both comfortable for taking room to room or out to the yard.",KB_02389,grounded_pick,True,G_187
REC_188,58825,B004MKJWJO,Electronics,test,Will this card work with a 375 watt power supply?,descriptive,1,"[{'text': ""It would really depend on everything else in your system. If everything else pulls to much power, and there isn't enough for the video card, it will not preform as well and your power supply will wear out very quickly. I know from experience that too small of a power supply will burn out and need to be replaced. I would recommend at least a 500w."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes, but I would recommend getting at least a 600 watt sometime in the future if you game a lot', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""According to this page: http://www.geforce.com/hardware/desktop-gpus/geforce-9800gt/specifications , they say you need a 400W PSU. However, it doesn't mean it won't work. If it's a higher quality PSU and there's not a lot else plugged into it, it will probably work fine (375 is quite close, and the 400 number is a rough estimate). I can't promise anything though. It works great with my 430W Corsair PSU though."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","It would really depend on everything else in your system. If everything else pulls to much power, and there isn't enough for the video card, it will not preform as well and your power supply will wear out very quickly. I know from experience that too small of a power supply will burn out and need to be replaced. I would recommend at least a 500w.","The technician said can't do anything for you because the card is phased out, I stated that I bought it new. He stated that was phased out and the factory warranty and support for that card has ended regardless if its new or not. I do not recommend buying this card because there is no warranty or support anymore, Buy it at your own risk if you can get it to work well for you other wise it is a well made video card from a really good company.",KB_02413,grounded_pick,True,G_188
